Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national
2017,5,29,14.0,35.0,21.5,,,INDONESIA,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,12.0,6.6,6.0,,,,,25.0,1.0,,2.0,5.0,1.0,348.0,3.0,,,,,25.0,1.0,,2.0,5.0,1.0,348.0,3.0,3.0,  POSO,11863.6838,0.1535,139.7575
2017,10,31,11.0,50.0,48.4,,,INDONESIA,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6.0,6.1,5.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,  AMBON,11863.6838,0.1535,139.7575
2017,11,18,16.0,7.0,0.3,,,INDONESIA,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8.0,5.8,,1.0,1.0,,,,,,2.0,,,294.0,3.0,1.0,1.0,,,,,,2.0,,,294.0,3.0,3.0, MOROTAI,11863.6838,0.1535,139.7575
2017,12,15,16.0,47.0,58.2,,,INDONESIA,INDONESIA:  JAVA,-7.492,108.174,90.0,6.5,7.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,4.0,  JAVA,11863.6838,0.1535,139.7575
2017,3,26,23.0,55.0,6.3,,,CHINA,CHINA:   YUNNAN PROVINCE,25.938,99.841,28.0,5.0,2.0,,,,,1.0,1.0,31.0,4.0,,,,2.0,,,,,1.0,1.0,31.0,4.0,,,,2.0,2.0,   YUNNAN PROVINCE,15777.041,0.1386,150.21777
2017,5,10,21.0,58.0,21.7,,,CHINA,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",37.643,75.31,8.0,5.4,3.0,8.0,1.0,,,23.0,1.0,123.0,4.0,3015.0,4.0,,,8.0,1.0,,,23.0,1.0,123.0,4.0,3015.0,4.0,,,, TAXKORGAN TAJIK,15777.041,0.1386,150.21777
2017,8,8,13.0,19.0,49.5,,,CHINA,CHINA:  SICHUAN PROVINCE:  ABA,33.193,103.855,9.0,6.5,5.0,29.0,1.0,,,525.0,3.0,500.0,4.0,100.0,2.0,72500.0,4.0,29.0,1.0,,,525.0,3.0,500.0,4.0,100.0,2.0,72500.0,4.0,4.0,  ABA,15777.041,0.1386,150.21777
2017,8,8,23.0,27.0,53.1,,,CHINA,CHINA:  XINGJIANG: BORTALA,44.302,82.832,20.0,6.3,6.0,,,,,32.0,1.0,,2.0,142.0,3.0,1060.0,4.0,,,,,32.0,1.0,,2.0,142.0,3.0,1060.0,4.0,4.0, BORTALA,15777.041,0.1386,150.21777
2017,11,17,22.0,34.0,19.5,,,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,29.833,94.984,8.0,6.4,5.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,4.0, NYINGCHI,15777.041,0.1386,150.21777
2017,11,23,9.0,43.0,34.7,,,CHINA,CHINA: CHONGQING: WULONG,29.349,108.058,10.0,5.1,4.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,1.0, WULONG,15777.041,0.1386,150.21777
2017,4,10,23.0,53.0,58.6,,,EL SALVADOR,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,10.0,4.8,7.0,1.0,1.0,,,3.0,1.0,,1.0,,,,2.0,1.0,1.0,,,3.0,1.0,,1.0,,,,2.0,2.0,SOYAPANGO,10043.26,0.0946,302.44504
2017,4,24,21.0,38.0,30.8,5647.0,,CHILE,CHILE:  VALPARAISO,-33.038,-72.062,28.0,6.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,  VALPARAISO,23711.4954,0.0791,24.704494
2017,8,2,7.0,15.0,13.7,,,CHILE,CHILE:  SANTIAGO,-33.212,-70.626,92.0,5.4,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  SANTIAGO,23711.4954,0.0791,24.704494
2017,5,3,4.0,47.0,13.4,,,KYRGYZSTAN,"KYRGYZSTAN:  OSH, BATKEN",39.494,71.444,11.0,6.0,5.0,,,,,,,,3.0,537.0,3.0,,,,,,,,,,3.0,537.0,3.0,,,, BATKEN,5887.0179,0.1832,31.914839
2017,5,25,9.0,55.0,35.5,,,TANZANIA,TANZANIA: MWANZA,-3.043,32.888,10.0,4.4,3.0,1.0,1.0,,,18.0,1.0,,,,,,,1.0,1.0,,,18.0,1.0,,,,,,,, MWANZA,3696.1321,0.1295,63.521156
2017,6,12,12.0,28.0,39.2,5652.0,,GREECE,GREECE: LESBOS,38.93,26.365,12.0,6.3,9.0,1.0,1.0,,,15.0,1.0,,2.0,10.0,1.0,250.0,3.0,1.0,1.0,,,15.0,1.0,,2.0,10.0,1.0,250.0,3.0,3.0, LESBOS,24498.6623,0.1991,82.94981
2017,6,14,7.0,29.0,4.4,,,GUATEMALA,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,93.0,6.9,8.0,5.0,1.0,,,30.0,1.0,,3.0,,1.0,,3.0,5.0,1.0,,,30.0,1.0,,3.0,,1.0,,3.0,3.0, SUCHITEPEQUEZ; MEXICO,10616.3231,0.1028,154.70995
2017,6,22,12.0,31.0,3.5,,,GUATEMALA,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.717,-90.972,38.0,6.8,6.0,,,,,4.0,1.0,,2.0,,,53.0,2.0,,,,,4.0,1.0,,2.0,,,53.0,2.0,2.0, GUATEMALA,10616.3231,0.1028,154.70995
2017,6,21,4.0,40.0,,,,NEPAL,NEPAL:  DHADING,27.64,85.17,,3.2,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,  DHADING,5113.632,0.167,196.60568
2017,6,24,2.0,37.0,18.5,,,MOZAMBIQUE,MOZAMBIQUE,-19.45,34.488,27.0,5.6,4.0,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,MOZAMBIQUE,2029.9355,0.083,36.330334
2017,7,18,2.0,5.0,19.8,,,PERU,PERU:  AREQUIPA,-16.416,-73.636,44.0,6.4,7.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,  AREQUIPA,13534.8381,0.0769,24.691788
2017,8,11,21.0,45.0,9.4,,,PERU,PERU: AREQUIPA,-16.299,-73.474,41.0,5.6,5.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,, AREQUIPA,13534.8381,0.0769,24.691788
2017,8,13,16.0,51.0,24.1,,,PERU,PERU:  JUNIN,-10.721,-74.566,32.0,5.8,8.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,  JUNIN,13534.8381,0.0769,24.691788
2017,9,8,4.0,49.0,19.2,5658.0,,MEXICO,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",15.022,-93.899,47.0,8.2,9.0,98.0,2.0,,,251.0,3.0,4000.0,4.0,47468.0,4.0,94027.0,4.0,98.0,2.0,,,251.0,3.0,4000.0,4.0,47468.0,4.0,94027.0,4.0,4.0, TABASCO; GUATEMALA,19960.7428,0.0609,63.190544
2017,9,19,18.0,14.0,38.1,,,MEXICO,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",18.55,-98.489,48.0,7.1,9.0,369.0,3.0,,,6000.0,4.0,8000.0,4.0,226.0,3.0,184000.0,4.0,369.0,3.0,,,6000.0,4.0,8000.0,4.0,226.0,3.0,184000.0,4.0,4.0, PUEBLA,19960.7428,0.0609,63.190544
2017,9,23,12.0,53.0,1.5,,,MEXICO,MEXICO:  OAXACA,16.626,-95.078,10.0,6.1,7.0,5.0,1.0,,,7.0,1.0,,1.0,11.0,1.0,,,5.0,1.0,,,7.0,1.0,,1.0,11.0,1.0,,,,  OAXACA,19960.7428,0.0609,63.190544
2017,11,13,2.0,28.0,23.7,,,COSTA RICA,COSTA RICA: JACO,9.515,-84.487,19.0,6.5,8.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,, JACO,20074.2201,0.0812,97.80354
2018,1,6,15.0,22.0,9.1,,,IRAN,IRAN:  KERMANSHAH,34.585,45.77,10.0,5.0,6.0,,,,,51.0,2.0,,1.0,,2.0,,,,,,,51.0,2.0,,1.0,,2.0,,,,  KERMANSHAH,13222.8905,0.133,52.768913
2018,1,11,6.0,59.0,30.5,,,IRAN,IRAN: KERMANSHAH,33.713,45.724,10.0,5.5,4.0,,,,,13.0,1.0,,1.0,,,,2.0,,,,,13.0,1.0,,1.0,,,,2.0,2.0, KERMANSHAH,13222.8905,0.133,52.768913
2018,4,1,8.0,35.0,26.4,,,IRAN,IRAN:  KERMANSHAH,34.403,45.748,10.0,5.0,7.0,,,,,54.0,2.0,,,,,,,,,,,54.0,2.0,,,,,,,,  KERMANSHAH,13222.8905,0.133,52.768913
2018,5,2,4.0,8.0,13.4,,,IRAN,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.705,51.49,8.0,5.3,6.0,,,,,133.0,3.0,,2.0,,,,1.0,,,,,133.0,3.0,,2.0,,,,1.0,1.0, SISAKHT,13222.8905,0.133,52.768913
2018,7,22,10.0,7.0,27.2,,,IRAN,IRAN:  KERMANSHAH,34.591,46.166,12.0,5.8,8.0,,,,,287.0,3.0,,2.0,,,951.0,3.0,,,,,287.0,3.0,,2.0,,,951.0,3.0,3.0,  KERMANSHAH,13222.8905,0.133,52.768913
2018,8,25,22.0,13.0,25.6,,,IRAN,IRAN:  KERMANSHAH,34.611,46.242,10.0,6.0,6.0,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,4.0,  KERMANSHAH,13222.8905,0.133,52.768913
2018,9,7,6.0,23.0,38.7,,,IRAN,IRAN:  KERMAN,28.326,59.32,10.0,5.6,,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,  KERMAN,13222.8905,0.133,52.768913
2018,11,25,16.0,38.0,23.0,,,IRAN,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.361,45.744,18.0,6.3,,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0, KURDISTAN,13222.8905,0.133,52.768913
2018,1,10,2.0,51.0,33.3,5672.0,,HONDURAS,HONDURAS,17.483,-83.52,19.0,7.5,8.0,,,,,,,,1.0,,,7.0,1.0,,,,,,,,1.0,,,7.0,1.0,1.0,HONDURAS,6849.9947,0.1025,87.522156
2018,1,14,9.0,18.0,45.5,5675.0,,PERU,PERU: YAUCA,-15.768,-74.709,38.0,7.1,8.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,4.0, YAUCA,13781.0738,0.0833,25.159332
2018,1,23,6.0,34.0,55.0,,,INDONESIA,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48.0,5.9,6.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,4.0,  BANTEN,12247.8081,0.1245,141.11441
2018,4,18,6.0,28.0,34.8,,,INDONESIA,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10.0,4.5,6.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,3.0,  BANJARNEGARA,12247.8081,0.1245,141.11441
2018,6,13,13.0,6.0,40.4,,,INDONESIA,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10.0,4.6,,,,,,6.0,1.0,,2.0,,,77.0,2.0,,,,,6.0,1.0,,2.0,,,77.0,2.0,2.0, JAVA,12247.8081,0.1245,141.11441
2018,7,21,7.0,58.0,16.0,,,INDONESIA,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10.0,5.2,6.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,,2.0,2.0,,1.0,2.0,1.0,,3.0,3.0, SOLOK,12247.8081,0.1245,141.11441
2018,7,28,22.0,47.0,38.7,5778.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14.0,6.4,5.0,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,3.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441
2018,8,5,11.0,46.0,38.6,5685.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34.0,6.9,8.0,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441
2018,8,9,5.0,25.0,32.4,,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15.0,5.9,7.0,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,3.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441
2018,8,19,4.0,10.0,22.6,5816.0,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16.0,6.3,6.0,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441
2018,8,19,14.0,56.0,27.5,,,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21.0,6.9,6.0,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,4.0,  LOMBOK ISLAND,12247.8081,0.1245,141.11441
2018,9,28,6.0,59.0,59.7,,,INDONESIA,INDONESIA:  SULAWESI,-0.401,119.771,5.0,6.1,,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,1.0,  SULAWESI,12247.8081,0.1245,141.11441
2018,9,28,10.0,2.0,45.3,5689.0,,INDONESIA,INDONESIA:  SULAWESI,-0.256,119.846,20.0,7.5,9.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,4.0,  SULAWESI,12247.8081,0.1245,141.11441
2018,10,10,18.0,44.0,55.3,,,INDONESIA,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9.0,6.0,4.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,3.0, JAVA,12247.8081,0.1245,141.11441
2018,11,14,23.0,2.0,24.0,,,INDONESIA,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14.0,5.5,,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,3.0,  MAMASA,12247.8081,0.1245,141.11441
2018,1,31,23.0,13.0,21.4,,,ECUADOR,ECUADOR:  PASTAZA,-1.744,-77.672,21.0,5.2,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,  PASTAZA,12579.8481,0.1298,68.51213
2018,2,6,15.0,50.0,43.3,,,TAIWAN,TAIWAN:  HUALIEN,24.134,121.659,17.0,6.4,8.0,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,1.0,  HUALIEN,44828.9247,0.1179,670.042
2018,2,16,23.0,39.0,39.3,,,MEXICO,MEXICO:  OAXACA,16.386,-97.979,22.0,7.2,7.0,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,3.0,  OAXACA,19837.5606,0.0606,63.79478
2018,2,25,17.0,44.0,44.1,,,PAPUA NEW GUINEA,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",-6.07,142.754,25.0,7.5,9.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,4.0, HELA;  INDONESIA,5140.1874,0.1289,20.6007
2018,2,28,2.0,45.0,45.3,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,-6.17,142.468,16.0,6.1,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  S HIGHLANDS,5140.1874,0.1289,20.6007
2018,3,4,19.0,56.0,17.9,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,-6.331,142.599,10.0,6.0,6.0,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,  S HIGHLANDS,5140.1874,0.1289,20.6007
2018,3,6,14.0,13.0,7.7,,,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.304,142.612,20.0,6.7,8.0,25.0,1.0,,,,,,,1.0,1.0,,,25.0,1.0,,,,,,,1.0,1.0,,,, HELA,5140.1874,0.1289,20.6007
2018,4,7,5.0,48.0,40.0,,,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  HELA,-5.838,142.531,18.0,6.3,7.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,  HELA,5140.1874,0.1289,20.6007
2018,4,3,9.0,41.0,27.4,,,VENEZUELA,VENEZUELA:  MERIDA,8.346,-71.719,10.0,4.9,,,,,,,,,2.0,,,28.0,1.0,,,,,,,,2.0,,,28.0,1.0,1.0,  MERIDA,18778.1162,0.1025,33.814014
2018,8,21,21.0,31.0,47.6,5687.0,,VENEZUELA,VENEZUELA:  SUCRE; TRINIDAD,10.773,-62.902,147.0,7.3,7.0,5.0,1.0,,,,,,2.0,,,,3.0,5.0,1.0,,,,,,2.0,,,,3.0,3.0,  SUCRE; TRINIDAD,18778.1162,0.1025,33.814014
2018,4,8,16.0,32.0,31.5,,,JAPAN,JAPAN:  SHIMANE PREFECTURE,35.259,132.553,10.0,5.7,6.0,,,,,8.0,1.0,,3.0,,,429.0,3.0,,,,,8.0,1.0,,3.0,,,429.0,3.0,3.0,  SHIMANE PREFECTURE,32550.3797,0.1682,346.38098
2018,5,6,6.0,3.0,59.3,5796.0,7541.0,JAPAN,JAPAN:  HONSHU:  S. OF,31.444,140.193,10.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,  S. OF,32550.3797,0.1682,346.38098
2018,6,17,22.0,58.0,34.8,,,JAPAN,JAPAN:  OSAKA,34.825,135.639,10.0,5.5,8.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,4.0,  OSAKA,32550.3797,0.1682,346.38098
2018,9,5,18.0,7.0,59.2,,,JAPAN,JAPAN:  HOKKAIDO,42.686,141.929,35.0,6.6,8.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0,4.0,  HOKKAIDO,32550.3797,0.1682,346.38098
2018,4,10,3.0,11.0,31.9,,,ITALY,ITALY:  MUCCIA,43.066,13.052,10.0,4.7,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,  MUCCIA,33073.0708,0.1636,202.48221
2018,12,26,2.0,19.0,0.0,,7284.0,ITALY,ITALY:  SICILY:  CATANIA,37.63,15.1,1.0,5.0,,,,,,28.0,1.0,115.0,4.0,15.0,1.0,,1.0,,,,,28.0,1.0,115.0,4.0,15.0,1.0,,1.0,1.0,  CATANIA,33073.0708,0.1636,202.48221
2018,4,24,0.0,34.0,31.2,,,TURKEY,TURKEY:  ADIYAMAN,37.596,38.514,10.0,5.2,7.0,,,,,39.0,1.0,,1.0,,,,1.0,,,,,39.0,1.0,,1.0,,,,1.0,1.0,  ADIYAMAN,27972.9687,0.1368,107.59625
2018,5,3,11.0,17.0,,,,SOUTH AFRICA,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,,,  WEST RAND,15272.3,0.0583,47.267418
2018,5,3,11.0,17.0,,,,SOUTH AFRICA,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,,,  WEST RAND,15272.3,0.058,47.267418
2018,5,3,11.0,17.0,,,,SOUTH AFRICA,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,,,  WEST RAND,15801.9937,0.0583,47.267418
2018,5,3,11.0,17.0,,,,SOUTH AFRICA,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,,,  WEST RAND,15801.9937,0.058,47.267418
2018,5,5,8.0,58.0,5.0,,,POLAND,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.124,18.683,1.0,4.1,,5.0,1.0,,,2.0,1.0,,1.0,,,,,5.0,1.0,,,2.0,1.0,,1.0,,,,,,  JASTRZEBIE-ZDROJ,26378.4432,0.1982,125.84601
2018,5,6,19.0,2.0,22.4,,,EL SALVADOR,"EL SALVADOR:  LA UNION, SAN MIGUEL",13.104,-88.062,10.0,5.4,4.0,,,,,1.0,1.0,,2.0,11.0,1.0,298.0,3.0,,,,,1.0,1.0,,2.0,11.0,1.0,298.0,3.0,3.0, SAN MIGUEL,10123.0169,0.0958,302.91217
2018,5,9,10.0,41.0,45.9,,,AFGHANISTAN,AFGHANISTAN: TAKHAR;  PAKISTAN,36.994,71.382,116.0,6.2,5.0,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0,1.0, TAKHAR;  PAKISTAN,3528.0843,0.1779,56.248238
2018,11,28,14.0,44.0,39.0,,,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.808,68.687,22.0,4.9,,,,,,9.0,1.0,,1.0,,,60.0,2.0,,,,,9.0,1.0,,1.0,,,60.0,2.0,2.0,  BAGHLAN,3528.0843,0.1779,56.248238
2018,5,15,15.0,48.0,9.9,,,COMOROS,COMOROS:  MAYOTTE,-12.776,45.581,17.0,5.9,6.0,,,,,3.0,1.0,,1.0,,,,1.0,,,,,3.0,1.0,,1.0,,,,1.0,1.0,  MAYOTTE,4794.6165,0.1139,417.15314
2018,5,27,17.0,50.0,52.6,,,CHINA,CHINA:  JILIN PROVINCE:  NINGJIANG,45.236,124.642,10.0,5.3,5.0,,,,,,,,3.0,,,10000.0,4.0,,,,,,,,3.0,,,10000.0,4.0,4.0,  NINGJIANG,16598.3168,0.1393,150.94139
2018,8,12,17.0,44.0,26.3,,,CHINA,CHINA:   YUNNAN PROVINCE:  YUXI,24.298,102.91,10.0,5.0,4.0,,,,,24.0,1.0,74.0,4.0,,,8000.0,4.0,,,,,24.0,1.0,74.0,4.0,,,8000.0,4.0,4.0,  YUXI,16598.3168,0.1393,150.94139
2018,9,8,2.0,31.0,30.7,,,CHINA,CHINA: YUNNAN PROVINCE:  MOJIANG HANI,23.332,101.578,8.0,5.7,4.0,,,,,28.0,1.0,,3.0,,,29000.0,4.0,,,,,28.0,1.0,,3.0,,,29000.0,4.0,4.0,  MOJIANG HANI,16598.3168,0.1393,150.94139
2018,12,16,4.0,47.0,26.0,,,CHINA,CHINA:  SICHUAN:  YIBIN,28.295,105.013,18.0,5.3,,,,,,17.0,1.0,7.255,3.0,15.0,1.0,6145.0,4.0,,,,,17.0,1.0,7.255,3.0,15.0,1.0,6145.0,4.0,4.0,  YIBIN,16598.3168,0.1393,150.94139
2018,6,5,18.0,40.0,30.0,,,AZERBAIJAN,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.786,22.0,5.3,7.0,1.0,1.0,,,31.0,1.0,,1.0,,,,2.0,1.0,1.0,,,31.0,1.0,,1.0,,,,2.0,2.0, SHAKI-ZAQATALA,14379.4942,0.2033,122.837555
2018,6,12,9.0,35.0,25.5,,,COLOMBIA,COLOMBIA:  PASTO,1.067,-77.272,12.0,4.9,7.0,2.0,1.0,,,7.0,1.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,,7.0,1.0,,2.0,1.0,1.0,,3.0,3.0,  PASTO,14751.823,0.082,44.41367
2018,9,12,4.0,50.0,46.6,,,INDIA,INDIA:  WEST BENGAL,26.371,90.161,10.0,5.3,6.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,  WEST BENGAL,7638.4038,0.1313,460.4493
2018,10,7,0.0,11.0,51.2,,,HAITI,HAITI: PORT-DEX-PAIX,20.034,-73.013,24.0,5.9,6.0,18.0,1.0,,,580.0,3.0,,3.0,2102.0,4.0,15932.0,4.0,18.0,1.0,,,580.0,3.0,,3.0,2102.0,4.0,15932.0,4.0,4.0, PORT-DEX-PAIX,4532.2911,0.1025,399.58008
2018,10,25,22.0,54.0,52.6,5690.0,,GREECE,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14.0,6.8,8.0,,,,,3.0,1.0,,2.0,,,120.0,3.0,,,,,3.0,1.0,,2.0,,,120.0,3.0,3.0, STROFADES,24924.288,0.208,82.49244
2019,1,3,0.0,48.0,37.0,,,CHINA,CHINA:  SICHUAN:  YIBIN,28.19,104.918,10.0,4.8,,,,,,774.0,3.0,,2.0,,,691.0,3.0,,,,,774.0,3.0,,2.0,,,691.0,3.0,3.0,  YIBIN,17410.1221,0.1398,151.45209
2019,2,25,5.0,16.0,25.0,,,CHINA,CHINA:  SICHUAN PROVINCE: RONGXIAN,29.47,104.609,10.0,4.9,,2.0,1.0,,,12.0,1.0,2.0,2.0,9.0,1.0,10911.0,4.0,2.0,1.0,,,12.0,1.0,2.0,2.0,9.0,1.0,10911.0,4.0,4.0, RONGXIAN,17410.1221,0.1398,151.45209
2019,5,17,22.0,24.0,52.0,,,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,45.205,124.611,17.0,4.8,,,,,,,,,1.0,,,167.0,3.0,,,,,,,,1.0,,,167.0,3.0,3.0,  SONGYUAN,17410.1221,0.1398,151.45209
