,Year,Mo,Dy,Hr,Country,Region,Focal Depth (km),Mag,Average Income,p0p50_share,Population density national,Total Deaths,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged,Total Death Description,Total Injuries Description,Total Damage Description,Total Houses Destroyed Description,Total Houses Damaged Description
580,2011,11,1,0.0,CHINA,  XINJIANG PROVINCE,28.0,5.6,10722.1193,0.1409,144.55316,0.0,0.0,10.5,2453.0,490.2808988764045,0.0,0.0,3.0,2.0,3.0
581,2011,12,1,12.0,CHINA, KASHI,32.0,5.3,10722.1193,0.1409,144.55316,0.0,0.0,2.1753684210526316,0.0,300.0,0.0,0.0,2.0,0.0,3.0
582,2011,2,11,20.0,CHILE,  OFF COAST CENTRAL,28.0,6.8,21977.6715,0.0678,23.097282,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
583,2011,2,21,23.0,NEW ZEALAND, LYTTELTON,6.0,6.1,37812.5952,0.1983,16.639223,185.0,1500.0,15000.0,100000.0,0.0,3.0,4.0,4.0,4.0,0.0
584,2011,6,13,2.0,NEW ZEALAND,  CANTERBURY,6.0,6.0,37812.5952,0.1983,16.639223,1.0,45.0,3000.0,100.0,0.0,1.0,1.0,4.0,2.0,0.0
585,2011,7,6,19.0,NEW ZEALAND, KERMADEC ISLANDS,17.0,7.6,37812.5952,0.1983,16.639223,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
586,2011,12,3,6.0,NEW ZEALAND,  COOK STRAIT,56.0,5.3,37812.5952,0.1983,16.639223,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
587,2011,12,23,0.0,NEW ZEALAND,  CHRISTCHURCH,10.0,5.8,37812.5952,0.1983,16.639223,0.0,60.0,0.62625,0.0,22.09090909090909,0.0,2.0,1.0,0.0,1.0
588,2011,3,3,15.0,PHILIPPINES,  MINDANAO,50.0,5.5,7743.7816,0.1249,323.09726,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
589,2011,11,7,9.0,PHILIPPINES,  BUKIDNON PROVINCE,46.0,5.0,7743.7816,0.1249,323.09726,0.0,31.0,0.62625,0.0,23.0,0.0,1.0,1.0,0.0,1.0
590,2011,3,9,2.0,JAPAN,  E COAST,32.0,7.5,29148.4323,0.1685,351.18588,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
591,2011,3,11,5.0,JAPAN,  HONSHU,29.0,9.1,29148.4323,0.1685,351.18588,18428.0,6167.0,220136.6,123661.0,280920.0,4.0,4.0,4.0,4.0,4.0
592,2011,3,11,6.0,JAPAN,  NEAR E COAST HONSHU,43.0,7.9,29148.4323,0.1685,351.18588,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
593,2011,3,11,6.0,JAPAN,  OFF EAST COAST HONSHU,19.0,7.6,29148.4323,0.1685,351.18588,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
594,2011,4,7,14.0,JAPAN, NEAR E COAST HONSHU,42.0,7.1,29148.4323,0.1685,351.18588,3.0,132.0,0.62625,0.0,0.0,1.0,3.0,1.0,0.0,0.0
595,2011,4,11,8.0,JAPAN,  HONSHU,11.0,6.6,29148.4323,0.1685,351.18588,7.0,0.0,0.62625,3.0,0.0,1.0,0.0,1.0,1.0,0.0
596,2011,7,10,0.0,JAPAN,  E COAST,23.0,7.0,29148.4323,0.1685,351.18588,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
597,2011,3,24,13.0,MYANMAR,  TACHILEK,8.0,6.8,3813.9763,0.1271,76.29358,104.0,123.0,3.6,0.0,10104.0,3.0,3.0,2.0,0.0,4.0
598,2011,4,24,23.0,INDONESIA,  KENDARI,8.0,6.1,10013.4248,0.1428,130.56404,0.0,14.0,2.1753684210526316,194.65384615384616,0.0,0.0,1.0,2.0,2.0,0.0
599,2011,9,5,17.0,INDONESIA,  SUMATRA,91.0,6.7,10013.4248,0.1428,130.56404,10.0,0.0,0.62625,0.0,80.84848484848484,1.0,0.0,1.0,0.0,2.0
600,2011,5,11,16.0,SPAIN,  LORCA,1.0,5.1,30145.7084,0.2073,93.508354,10.0,359.9583333333333,0.62625,13.126315789473685,0.0,1.0,3.0,1.0,1.0,0.0
601,2011,5,19,21.0,TURKEY,  SIMAV,7.0,4.3,22991.5185,0.1452,96.37599,2.0,125.0,0.62625,0.0,80.84848484848484,1.0,3.0,1.0,0.0,2.0
602,2011,10,23,10.0,TURKEY, VAN,16.0,7.1,22991.5185,0.1452,96.37599,604.0,2608.0,1500.0,5739.0,4882.0,3.0,4.0,4.0,4.0,4.0
603,2011,11,9,19.0,TURKEY,  VAN,5.0,5.7,22991.5185,0.1452,96.37599,40.0,0.0,0.62625,13.126315789473685,0.0,1.0,0.0,1.0,1.0,0.0
604,2011,7,19,19.0,UZBEKISTAN, VIOLYATI,20.0,6.1,5608.3562,0.1467,65.94181,14.0,86.0,0.62625,194.65384615384616,0.0,1.0,2.0,1.0,2.0,0.0
605,2011,9,7,17.0,INDIA,  DELHI,10.0,4.3,5525.1807,0.1373,422.98718,0.0,1.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
606,2011,9,18,12.0,INDIA, SIKKIM;  NEPAL;  CHINA;  BHUTAN,50.0,6.9,5525.1807,0.1373,422.98718,127.0,441.0,2100.0,92524.04081632652,40000.0,3.0,3.0,4.0,4.0,4.0
607,2011,10,20,17.0,INDIA,  GUJARAT,10.0,5.0,5525.1807,0.1373,422.98718,0.0,34.0,12.313571428571427,0.0,3000.0,0.0,1.0,3.0,0.0,4.0
608,2011,10,29,0.0,INDIA,  SIKKIM,10.0,3.5,5525.1807,0.1373,422.98718,2.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
609,2011,11,21,3.0,INDIA,  ASSAM,114.0,5.8,5525.1807,0.1373,422.98718,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
610,2011,9,19,18.0,GUATEMALA,  CUILAPA SANTA ROSA,9.0,5.6,10326.8558,0.0979,138.42346,1.0,0.0,0.62625,0.0,0.0,1.0,0.0,1.0,0.0,0.0
611,2011,10,28,18.0,PERU,  SAN VICENTE DE CANETE,24.0,6.9,11611.073,0.0855,23.02947,1.0,103.0,2.1753684210526316,134.0,0.0,1.0,2.0,2.0,3.0,0.0
612,2011,10,29,13.0,ECUADOR,  POMASQUI,3.0,4.0,12908.3535,0.1133,61.353413,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
613,2011,12,11,1.0,MEXICO,  GUERRERO,54.0,6.4,19729.1066,0.0556,58.720894,2.0,5.0,2.1753684210526316,0.0,70.0,1.0,1.0,2.0,0.0,2.0
614,2012,1,19,12.0,IRAN,  KHORASAN-E-RAZAVI,8.0,5.3,14189.9706,0.1414,47.657597,0.0,238.0,0.62625,0.0,80.84848484848484,0.0,3.0,1.0,0.0,2.0
615,2012,2,27,18.0,IRAN,  RAVAR,10.0,5.2,14189.9706,0.1414,47.657597,0.0,6.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
616,2012,5,3,10.0,IRAN, DEHLORAN,10.0,5.4,14189.9706,0.1414,47.657597,0.0,8.0,2.1753684210526316,0.0,490.2808988764045,0.0,1.0,2.0,0.0,3.0
617,2012,8,11,12.0,IRAN, VARZAGAN,11.0,6.5,14189.9706,0.1414,47.657597,306.0,3000.0,599.0,92524.04081632652,190161.26717557252,3.0,4.0,4.0,4.0,4.0
618,2012,12,5,17.0,IRAN,  KHORASAN PROVINCE,14.0,5.7,14189.9706,0.1414,47.657597,8.0,12.0,0.62625,0.0,22.09090909090909,1.0,1.0,1.0,0.0,1.0
619,2012,1,30,5.0,PERU,  ICA,43.0,6.4,12282.6217,0.0886,23.241869,0.0,119.0,0.62625,0.0,22.09090909090909,0.0,3.0,1.0,0.0,1.0
620,2012,2,6,3.0,PHILIPPINES,  NEGROS ORIENTAL PROVINCE,11.0,6.7,8058.1228,0.126,328.77997,51.0,112.0,9.0,15000.0,0.0,2.0,3.0,3.0,4.0,0.0
621,2012,3,5,23.0,PHILIPPINES,  MASBATE ISLAND,37.0,5.6,8058.1228,0.126,328.77997,0.0,10.0,0.62625,1.0,80.84848484848484,0.0,1.0,1.0,1.0,2.0
622,2012,3,16,7.0,PHILIPPINES,  SURIGAO,18.0,5.8,8058.1228,0.126,328.77997,0.0,55.0,0.62625,4.0,22.09090909090909,0.0,2.0,1.0,1.0,1.0
623,2012,8,31,12.0,PHILIPPINES, TACLOBAN,28.0,7.6,8058.1228,0.126,328.77997,1.0,1.0,0.3,13.126315789473685,0.0,1.0,1.0,1.0,1.0,0.0
624,2012,2,26,2.0,TAIWAN,  PINGTUNG,28.0,5.9,40395.9489,0.1112,656.14417,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
625,2012,3,8,22.0,CHINA, XINJIANG,38.0,5.9,11389.7481,0.1454,145.56137,0.0,36641.0,84.0,0.0,490.2808988764045,0.0,4.0,4.0,0.0,3.0
626,2012,6,24,7.0,CHINA,  YUNNAN AND SICHUAN PROVINCES,10.0,5.5,11389.7481,0.1454,145.56137,4.0,394.0,4920.921769911504,6768.0,0.0,1.0,3.0,4.0,4.0,0.0
627,2012,6,29,21.0,CHINA,  XINJIANG PROVINCE,18.0,6.3,11389.7481,0.1454,145.56137,0.0,52.0,68.0,0.0,30000.0,0.0,2.0,4.0,0.0,4.0
628,2012,7,20,12.0,CHINA,  JIANGSU PROVINCE,10.0,4.9,11389.7481,0.1454,145.56137,1.0,2.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
629,2012,9,7,3.0,CHINA,  YILIANG,10.0,5.6,11389.7481,0.1454,145.56137,81.0,821.0,1000.0,37000.0,133000.0,2.0,3.0,4.0,4.0,4.0
630,2012,11,26,5.0,CHINA,  RUOQIANG,10.0,5.1,11389.7481,0.1454,145.56137,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
631,2012,3,14,9.0,JAPAN,  HOKKAIDO,12.0,6.9,29732.4954,0.1686,350.7646,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
632,2012,12,7,8.0,JAPAN,  MIYAGI PREFECTURE,31.0,7.2,29732.4954,0.1686,350.7646,0.0,11.0,,0.0,0.0,0.0,1.0,,0.0,0.0
633,2012,3,20,18.0,MEXICO, OAXACA,20.0,7.4,20030.0006,0.0538,59.546753,2.0,13.0,600.0,800.0,0.0,1.0,1.0,4.0,3.0,0.0
634,2012,3,25,22.0,CHILE, SANTIAGO,41.0,7.2,23460.462,0.0712,23.323502,1.0,14.0,0.62625,0.0,80.84848484848484,1.0,1.0,1.0,0.0,2.0
635,2012,4,17,3.0,CHILE,  VALPARAISO,29.0,6.7,23460.462,0.0712,23.323502,2.0,0.0,0.62625,0.0,80.84848484848484,1.0,0.0,1.0,0.0,2.0
636,2012,5,14,10.0,CHILE,  TACNA,10.0,6.3,23460.462,0.0712,23.323502,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
637,2012,4,11,8.0,INDONESIA,  OFF WEST COAST,20.0,8.6,10359.7224,0.1479,132.21419,10.0,12.0,0.62625,0.0,80.84848484848484,1.0,1.0,1.0,0.0,2.0
638,2012,4,11,10.0,INDONESIA,  OFF WEST COAST,25.0,8.2,10359.7224,0.1479,132.21419,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
639,2012,6,4,11.0,INDONESIA,  JAVA,50.0,5.8,10359.7224,0.1479,132.21419,0.0,2.0,0.62625,0.0,23.0,0.0,1.0,1.0,0.0,1.0
640,2012,7,25,0.0,INDONESIA, BANDA ACEH,22.0,6.5,10359.7224,0.1479,132.21419,1.0,0.0,0.62625,0.0,20.0,1.0,0.0,1.0,0.0,1.0
641,2012,8,18,9.0,INDONESIA, PARIGI MOUNTONG,10.0,6.3,10359.7224,0.1479,132.21419,6.0,43.0,4920.921769911504,471.0,1097.0,1.0,1.0,4.0,3.0,4.0
642,2012,5,7,4.0,AZERBAIJAN,  ZAGATALA,11.0,5.7,14683.8793,0.1956,114.76802,0.0,50.0,12.313571428571427,3100.0,22.09090909090909,0.0,1.0,3.0,4.0,1.0
643,2012,5,11,12.0,INDIA, GUWAHATI,43.0,5.4,5747.2697,0.1346,428.65985,0.0,2.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
644,2012,10,18,2.0,INDIA, UMARIA,10.0,5.0,5747.2697,0.1346,428.65985,0.0,0.0,0.62625,194.65384615384616,1.0,0.0,0.0,1.0,2.0,1.0
645,2012,5,12,23.0,TAJIKISTAN,TAJIKISTAN,10.0,5.7,4394.0105,0.1623,57.326775,1.0,0.0,2.1753684210526316,392.7142857142857,0.0,1.0,0.0,2.0,3.0,0.0
646,2012,5,19,13.0,BRAZIL,  MONTES CLAROS,10.0,4.1,17019.7473,0.1058,23.926102,0.0,0.0,0.62625,0.0,6.0,0.0,0.0,1.0,0.0,1.0
647,2012,5,20,2.0,ITALY,  MIRANDOLA,6.0,6.1,31881.5942,0.1714,203.5397,7.0,50.0,4920.921769911504,0.0,490.2808988764045,1.0,1.0,4.0,0.0,3.0
648,2012,5,20,13.0,ITALY,  SANT'AGOSTINO,5.0,5.1,31881.5942,0.1714,203.5397,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
649,2012,5,29,7.0,ITALY, CAVEZZO,10.0,5.9,31881.5942,0.1714,203.5397,17.0,350.0,15800.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
650,2012,5,22,0.0,BULGARIA, PERNIK,10.0,5.6,15329.4954,0.1839,68.97888,0.0,0.0,2.1753684210526316,0.0,90.0,0.0,0.0,2.0,0.0,2.0
651,2012,6,10,12.0,TURKEY,  RHODES,35.0,6.1,23531.2808,0.1452,97.809906,0.0,6.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
652,2012,6,14,5.0,TURKEY,  SIRNAK,5.0,5.3,23531.2808,0.1452,97.809906,0.0,23.0,0.62625,0.0,25.0,0.0,1.0,1.0,0.0,1.0
653,2012,6,11,5.0,AFGHANISTAN,  HINDU KUSH,16.0,5.8,3755.9246,0.19,46.711258,75.0,13.0,2.1753684210526316,143.0,593.0,2.0,1.0,2.0,3.0,3.0
654,2012,7,25,11.0,SOLOMON ISLANDS, GUADALCANAL,20.0,6.4,3514.0118,,20.28478,0.0,0.0,0.62625,26.0,0.0,0.0,0.0,1.0,1.0,0.0
655,2012,8,27,4.0,NICARAGUA,  OFF THE COAST,28.0,7.3,6787.057,0.1007,50.113056,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
656,2012,9,5,14.0,COSTA RICA,  NICOYA,35.0,7.6,18824.0917,0.0878,92.765236,2.0,20.0,45.0,194.65384615384616,0.0,1.0,1.0,4.0,2.0,0.0
657,2012,10,28,3.0,CANADA,  QUEEN CHARLOTTE ISLANDS,14.0,7.7,40581.4692,0.1721,3.9473274,1.0,0.0,0.62625,0.0,22.09090909090909,1.0,0.0,1.0,0.0,1.0
658,2012,11,7,16.0,GUATEMALA, SAN CRISTOBAL COCHU,24.0,7.3,10366.786,0.1007,141.17494,48.0,155.0,210.0,2769.0,7561.0,2.0,3.0,4.0,4.0,4.0
659,2013,1,21,22.0,INDONESIA,  N,12.0,6.1,10605.1011,0.1518,133.82747,1.0,15.0,0.62625,0.0,71.0,1.0,1.0,1.0,0.0,2.0
660,2013,6,22,5.0,INDONESIA,  LOMBOK ISLAND,47.0,5.1,10605.1011,0.1518,133.82747,0.0,50.0,12.313571428571427,5370.0,1700.0,0.0,1.0,3.0,4.0,4.0
661,2013,7,2,7.0,INDONESIA,  BANDA ACEH,13.0,6.1,10605.1011,0.1518,133.82747,48.0,2532.0,113.0,20401.0,0.0,1.0,4.0,4.0,4.0,0.0
662,2013,7,8,2.0,INDONESIA,  JAVA,60.0,5.7,10605.1011,0.1518,133.82747,0.0,1.0,0.62625,124.0,0.0,0.0,1.0,1.0,3.0,0.0
663,2013,10,22,5.0,INDONESIA,  BANDA ACEH,10.0,5.4,10605.1011,0.1518,133.82747,1.0,2.0,0.62625,0.0,160.0,1.0,1.0,1.0,0.0,3.0
664,2013,2,6,1.0,SOLOMON ISLANDS,  SANTA CRUZ ISLANDS,24.0,7.9,3864.1409,,20.806324,10.0,15.0,36.0,588.0,478.0,1.0,1.0,4.0,3.0,3.0
665,2013,2,8,15.0,SOLOMON ISLANDS,  SANTA CRUZ ISLANDS,21.0,7.0,3864.1409,,20.806324,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
666,2013,2,9,14.0,COLOMBIA, RISARALDA,145.0,7.0,14330.64,0.0871,41.674564,0.0,15.0,2.1753684210526316,100.0,1900.0,0.0,1.0,2.0,2.0,4.0
667,2013,2,19,2.0,CHINA,  QIAOJIA,10.0,4.9,12378.8819,0.1403,146.5775,0.0,8.0,2.1753684210526316,72.0,949.0,0.0,1.0,2.0,2.0,3.0
668,2013,3,3,5.0,CHINA,  YUNNAN PROVINCE,8.0,5.4,12378.8819,0.1403,146.5775,0.0,30.0,12.313571428571427,700.0,2500.0,0.0,1.0,3.0,3.0,4.0
669,2013,3,11,3.0,CHINA,  S,10.0,5.1,12378.8819,0.1403,146.5775,0.0,0.0,2.1753684210526316,864.0,0.0,0.0,0.0,2.0,3.0,0.0
670,2013,4,20,0.0,CHINA,  LONGMEN,14.0,6.6,12378.8819,0.1403,146.5775,196.0,11470.0,6800.0,392.7142857142857,490.2808988764045,3.0,4.0,4.0,3.0,3.0
671,2013,7,21,23.0,CHINA, MIN,8.0,6.0,12378.8819,0.1403,146.5775,95.0,887.0,466.0,123000.0,138000.0,2.0,3.0,4.0,4.0,4.0
672,2013,8,11,21.0,CHINA, QAMDO,6.0,5.7,12378.8819,0.1403,146.5775,0.0,0.0,2.1753684210526316,0.0,22.09090909090909,0.0,0.0,2.0,0.0,1.0
673,2013,8,27,20.0,CHINA, SHANGRI-LA,10.0,5.2,12378.8819,0.1403,146.5775,0.0,0.0,0.62625,36.0,36.0,0.0,0.0,1.0,1.0,1.0
674,2013,8,31,0.0,CHINA,  BENZILAN,8.0,5.6,12378.8819,0.1403,146.5775,5.0,24.0,155.0,600.0,55500.0,1.0,1.0,4.0,3.0,4.0
675,2013,11,22,22.0,CHINA,  SONGYUAN,10.0,5.3,12378.8819,0.1403,146.5775,0.0,0.0,2.1753684210526316,0.0,5300.0,0.0,0.0,2.0,0.0,4.0
676,2013,12,16,5.0,CHINA,  HUBEI PROVINCE,18.0,5.1,12378.8819,0.1403,146.5775,0.0,0.0,6.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0
677,2013,2,22,21.0,PERU,  S,8.0,5.3,12925.5931,0.0878,23.467821,0.0,0.0,0.62625,0.0,80.0,0.0,0.0,1.0,0.0,2.0
678,2013,9,25,16.0,PERU,  AREQUIPA,40.0,7.1,12925.5931,0.0878,23.467821,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
679,2013,3,27,2.0,TAIWAN, TAIPEI,19.0,6.0,40988.9782,0.1127,658.8628,1.0,86.0,1.128,0.0,490.2808988764045,1.0,2.0,2.0,0.0,3.0
680,2013,6,2,5.0,TAIWAN,  JENAI,17.0,6.3,40988.9782,0.1127,658.8628,4.0,21.0,1.1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
681,2013,4,9,11.0,IRAN, SENA,12.0,6.3,13410.7687,0.1487,48.35681,37.0,850.0,297.0,392.7142857142857,700.0,1.0,3.0,4.0,3.0,3.0
682,2013,5,11,2.0,IRAN, BASHAGARD,15.0,6.1,13410.7687,0.1487,48.35681,2.0,20.0,2.1753684210526316,0.0,490.2808988764045,1.0,1.0,2.0,0.0,3.0
683,2013,11,28,13.0,IRAN,  BORAZJAN,8.0,5.8,13410.7687,0.1487,48.35681,8.0,200.0,2.1753684210526316,250.0,22.09090909090909,1.0,3.0,2.0,3.0,1.0
684,2013,4,10,19.0,HONDURAS, ATLANTIDA,4.0,5.4,6641.0492,0.1012,80.084496,0.0,0.0,0.62625,12.0,66.0,0.0,0.0,1.0,1.0,2.0
685,2013,4,12,20.0,JAPAN,JAPAN,14.0,5.8,30562.409,0.1679,350.2851,0.0,24.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
686,2013,4,17,8.0,JAPAN, MIYAKEJIMA,9.0,5.8,30562.409,0.1679,350.2851,0.0,3.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
687,2013,10,25,17.0,JAPAN,  E COAST,35.0,7.1,30562.409,0.1679,350.2851,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0
688,2013,4,22,1.0,MEXICO, LAZARO CARDENAS,30.0,6.0,19769.4818,0.0551,60.336266,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
689,2013,8,21,12.0,MEXICO, ACAPULCO,21.0,6.2,19769.4818,0.0551,60.336266,0.0,1.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
690,2013,4,24,9.0,AFGHANISTAN,  KAMA,64.0,5.5,3841.5839,0.1873,48.35904,18.0,141.0,2.1753684210526316,0.0,676.0,1.0,3.0,2.0,0.0,3.0
691,2013,5,1,6.0,INDIA, RAMBAN,15.0,5.7,5858.1994,0.1339,434.25818,3.0,90.0,19.5,1136.0,95532.0,1.0,2.0,3.0,4.0,4.0
692,2013,8,2,21.0,INDIA,  KISHTWAR,42.0,5.2,5858.1994,0.1339,434.25818,0.0,2.0,2.1753684210526316,0.0,490.2808988764045,0.0,1.0,2.0,0.0,3.0
693,2013,5,19,9.0,ALGERIA,  ALGIERS,7.0,4.9,13230.7082,0.1902,15.954979,0.0,5.0,0.62625,0.0,80.84848484848484,0.0,1.0,1.0,0.0,2.0
694,2013,7,17,3.0,ALGERIA,  HAMMAM MELOUANE,10.0,4.8,13230.7082,0.1902,15.954979,0.0,11.0,0.62625,0.0,490.2808988764045,0.0,1.0,1.0,0.0,3.0
695,2013,6,1,14.0,PHILIPPINES, KIBUGTONGAN,10.0,5.7,8412.4032,0.1277,334.37338,0.0,33.0,0.62625,0.0,164.0,0.0,1.0,1.0,0.0,3.0
696,2013,10,15,0.0,PHILIPPINES, SIQUIJOR IS,19.0,7.1,8412.4032,0.1277,334.37338,222.0,976.0,51.8,92524.04081632652,190161.26717557252,3.0,3.0,4.0,4.0,4.0
697,2013,6,15,16.0,GREECE,  CRETE,10.0,6.2,23299.3155,0.1967,84.67417,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
698,2013,8,7,9.0,GREECE, REGGINI,0.0,5.3,23299.3155,0.1967,84.67417,0.0,0.0,2.1753684210526316,100.0,0.0,0.0,0.0,2.0,2.0,0.0
699,2013,10,12,13.0,GREECE,  CHANIA,40.0,6.6,23299.3155,0.1967,84.67417,0.0,1.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
700,2013,7,21,5.0,NEW ZEALAND,  COOK STRAIT,17.0,6.5,39637.6349,0.1949,16.902666,0.0,5.0,50.0,0.0,35.0,0.0,1.0,4.0,0.0,1.0
701,2013,8,16,2.0,NEW ZEALAND, MARLBOROUGH,8.0,6.5,39637.6349,0.1949,16.902666,0.0,69.83928571428571,2.1753684210526316,194.65384615384616,80.84848484848484,0.0,2.0,2.0,2.0,2.0
702,2013,9,7,0.0,GUATEMALA, QUETZALTENANGO,66.0,6.4,10392.9509,0.1012,143.92183,1.0,52.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0
703,2013,9,24,11.0,PAKISTAN, KECH,15.0,7.7,6633.0429,0.1735,266.36774,825.0,619.0,100.0,32638.0,14118.0,3.0,3.0,4.0,4.0,4.0
704,2013,9,28,7.0,PAKISTAN, AWARAN,12.0,6.8,6633.0429,0.1735,266.36774,22.0,50.0,,194.65384615384616,80.84848484848484,1.0,1.0,,2.0,2.0
705,2013,11,10,5.0,TAJIKISTAN,  VAHDAT,23.0,5.2,4592.5958,0.1618,58.625347,0.0,0.0,2.1753684210526316,104.0,256.0,0.0,0.0,2.0,3.0,3.0
706,2014,1,2,3.0,IRAN,  BASTAK,8.0,5.2,13567.609,0.1443,49.283,1.0,30.0,2.0,0.0,490.2808988764045,1.0,1.0,2.0,0.0,3.0
707,2014,2,2,14.0,IRAN,  GOHARAN,10.0,5.3,13567.609,0.1443,49.283,0.0,0.0,0.62625,0.0,490.2808988764045,0.0,0.0,1.0,0.0,3.0
708,2014,8,18,2.0,IRAN,  ABDANAN,10.0,6.2,13567.609,0.1443,49.283,0.0,330.0,43.0,2700.0,17000.0,0.0,3.0,4.0,4.0,4.0
709,2014,1,5,3.0,COLOMBIA,  SIPI,54.0,5.5,14677.1436,0.092,42.07115,0.0,0.0,2.1753684210526316,0.0,121.0,0.0,0.0,2.0,0.0,3.0
710,2014,1,13,4.0,PUERTO RICO,PUERTO RICO,20.0,6.4,20362.7758,,401.3538,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
711,2014,1,20,2.0,NEW ZEALAND, MANAWATU-WANGANUI,28.0,6.1,39912.391,0.1941,17.144043,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
712,2014,1,25,5.0,INDONESIA,  BANYUMAS,66.0,6.1,10756.4813,0.1514,135.38824,0.0,0.0,0.62625,1.0,80.84848484848484,0.0,0.0,1.0,1.0,2.0
713,2014,11,15,2.0,INDONESIA,  N. MOLUCCAS ISLANDS,45.0,7.1,10756.4813,0.1514,135.38824,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
714,2014,1,26,13.0,GREECE,  KEFALONIA,8.0,6.1,23892.6599,0.1844,84.274414,0.0,6.0,178.0,0.0,22.09090909090909,0.0,1.0,4.0,0.0,1.0
715,2014,2,3,3.0,GREECE,  LIXOURION,5.0,6.0,23892.6599,0.1844,84.274414,0.0,16.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
716,2014,2,12,9.0,CHINA,  YUTIAN,10.0,6.9,13370.8967,0.1438,147.54565,0.0,0.0,174.0,25000.0,65000.0,0.0,0.0,4.0,4.0,4.0
717,2014,4,4,22.0,CHINA,  XILUODU,25.0,5.4,13370.8967,0.1438,147.54565,0.0,21.0,80.0,75.0,2700.0,0.0,1.0,4.0,2.0,4.0
718,2014,5,23,20.0,CHINA,   YUNNAN PROVINCE,8.0,5.8,13370.8967,0.1438,147.54565,0.0,15.0,60.0,0.0,9688.0,0.0,1.0,4.0,0.0,4.0
719,2014,5,30,1.0,CHINA,  YINGJIANG,10.0,5.9,13370.8967,0.1438,147.54565,0.0,45.0,2.0,3390.0,18000.0,0.0,1.0,2.0,4.0,4.0
720,2014,8,3,8.0,CHINA, ZHAOTONG,12.0,6.2,13370.8967,0.1438,147.54565,615.0,3143.0,5000.0,25800.0,160400.0,3.0,4.0,4.0,4.0,4.0
721,2014,8,16,22.0,CHINA,  YONGSHAN,10.0,5.0,13370.8967,0.1438,147.54565,0.0,6.0,0.62625,0.0,337.0,0.0,1.0,1.0,0.0,3.0
722,2014,10,7,13.0,CHINA,  YONGPING,9.0,6.1,13370.8967,0.1438,147.54565,1.0,323.0,274.0,13.126315789473685,0.0,1.0,3.0,4.0,1.0,0.0
723,2014,11,22,8.0,CHINA,  GARZE,9.0,5.9,13370.8967,0.1438,147.54565,5.0,65.0,50.0,30.0,27400.0,1.0,2.0,4.0,1.0,4.0
