,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national,preperation_zone,pop_with_water,pop_without_water,pop_total
73,2002,3,5,21.0,16.0,9.1,2394.0,,PHILIPPINES,PHILIPPINES:  MINDANAO,6.033,124.249,31.0,7.5,,15.0,1.0,,,100.0,2.0,1.714,2.0,,,800.0,3.0,15.0,1.0,,,100.0,2.0,1.714,2.0,,,800.0,3.0,3.0,  MINDANAO,6385.3541,0.1197,272.61487,1888.0,15.820375514260062,98.82114895237497,225509960.73046863
74,2002,3,26,3.0,45.0,48.7,2395.0,,JAPAN,JAPAN:  RYUKYU ISLANDS,23.346,124.09,33.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,  RYUKYU ISLANDS,27519.4552,0.16,349.25034,636.8000000000002,30.68449557406713,348.6848968010246,49529992.22079194
75,2002,3,31,6.0,52.0,50.4,2396.0,,TAIWAN,TAIWAN:  TAIPEI,24.279,122.179,33.0,7.1,,5.0,1.0,,,200.0,3.0,,2.0,100.0,2.0,,,5.0,1.0,,,200.0,3.0,,2.0,100.0,2.0,,,,  TAIPEI,29794.191,0.117,634.55585,1195.1999999999994,92.8510953923499,338.2781612416564,529931006.6057618
76,2002,4,25,17.0,41.0,21.5,,,GEORGIA,GEORGIA:  TBILISI,41.765,44.96,10.0,4.3,,5.0,1.0,,,52.0,2.0,,3.0,,,2400.0,4.0,5.0,1.0,,,52.0,2.0,,3.0,,,2400.0,4.0,4.0,  TBILISI,5497.2547,0.146,58.44189,79.04999999999998,81.43212008499277,87.36029282179777,1994435.4851216432
77,2002,5,18,15.0,15.0,8.8,,,TANZANIA,TANZANIA:  BUNDA,-2.907,33.733,10.0,5.5,,2.0,1.0,,,,,,2.0,690.0,3.0,700.0,3.0,2.0,1.0,,,,,,2.0,690.0,3.0,700.0,3.0,3.0,  BUNDA,2219.6534,0.1427,41.040333,260.5,48.80294915802125,59.87226306807211,13170939.918766774
78,2002,5,28,4.0,4.0,22.5,,,ARGENTINA,"ARGENTINA:  AMINGA, ANILLACO, AGUA BLANCA, CHUQUIS",-28.937,-66.797,22.0,6.0,,,,,,27.0,1.0,,2.0,40.0,1.0,40.0,1.0,,,,,27.0,1.0,,2.0,40.0,1.0,,3.0,3.0, CHUQUIS,11906.4079,0.0773,13.843375,380.0,9.211333970898318,9.222105773610306,5299483.082805162
79,2002,6,20,5.0,40.0,43.3,,,BANGLADESH,"BANGLADESH:  RANGPUR, THAKURGAON, ALMANAGAR",25.842,88.932,40.0,4.5,,,,,,55.0,2.0,,1.0,,,,2.0,,,,,55.0,2.0,,1.0,,,,2.0,2.0, ALMANAGAR,3338.3019,0.156,1030.4972,96.75,618.5943884778036,619.9953147884305,22448790.357859492
80,2002,7,22,5.0,45.0,3.0,,,GERMANY,"GERMANY:  AACHEN, COLOGNE, SPANGDAHLEM",50.889,6.103,17.0,4.8,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,, SPANGDAHLEM,36208.1549,0.1882,233.10176,123.29999999999998,241.58311189313275,241.58311189313275,14501026.291385293
81,2002,7,31,0.0,16.0,44.6,,,PANAMA,"PANAMA:  BARU, ALANJE, DAVID; COSTA RICA:  LAUREL",7.929,-82.793,10.0,6.5,7.0,,,,,11.0,1.0,,2.0,,2.0,,3.0,,,,,11.0,1.0,,2.0,,2.0,,3.0,3.0,  LAUREL,17894.3859,0.0815,42.073242,701.0,7.002104324406545,40.693841733159694,13733927.421890998
82,2002,8,8,11.0,42.0,5.0,,,CHINA,CHINA:  SICHUAN PROVINCE:  RULONG,30.916,99.927,33.0,5.3,,,,,,,,,1.0,8.0,1.0,8.0,1.0,,,,,,,,1.0,8.0,1.0,,,,  RULONG,5590.9217,0.1557,136.43987,212.69999999999996,4.1421408877006725,4.515403355645254,742901.252490891
83,2002,12,14,13.0,27.0,29.1,,,CHINA,CHINA:  GANSU PROVINCE:  YUMNE,39.736,97.443,22.0,5.5,,2.0,1.0,,,,,,3.0,13380.0,4.0,,,2.0,1.0,,,,,,3.0,13380.0,4.0,,,,  YUMNE,5590.9217,0.1557,136.43987,260.5,3.9699166752222097,6.767722273549926,1069340.7255545296
84,2002,12,25,12.0,57.0,3.2,,,CHINA,CHINA:  XINJIANG:  WUQIA,39.57,75.254,10.0,5.7,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,,  WUQIA,5590.9217,0.1557,136.43987,308.30000000000007,15.46400362975789,17.75026713341723,5848872.772865178
85,2002,8,15,5.0,30.0,26.2,,,INDONESIA,INDONESIA:   SULAWESI:  TOJO,-1.196,121.333,10.0,6.2,,48.0,1.0,,,,,,2.0,,,200.0,3.0,48.0,1.0,,,,,,2.0,,,200.0,3.0,3.0,  TOJO,5394.0288,0.1735,116.30575,508.4000000000001,14.04870834917672,54.03075304325044,14487589.998005
86,2002,9,20,15.0,43.0,35.4,,,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  RANSIKI,-1.68,134.234,10.0,6.4,,,,,,,,,1.0,,,31.0,1.0,,,,,,,,1.0,,,31.0,1.0,1.0,  RANSIKI,5394.0288,0.1735,116.30575,636.8000000000002,1.2129199079727377,5.332993702026851,1959400.5490553873
87,2002,10,10,10.0,50.0,20.5,2400.0,,INDONESIA,"INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI",-1.757,134.297,10.0,7.6,,8.0,1.0,,,632.0,3.0,,3.0,1000.0,3.0,900.0,3.0,8.0,1.0,,,632.0,3.0,,3.0,1000.0,3.0,900.0,3.0,3.0, RANSIKI,5394.0288,0.1735,116.30575,2061.1999999999994,6.176770380083254,31.089786962293594,104897873.90438746
88,2002,11,2,1.0,26.0,10.7,,,INDONESIA,INDONESIA:  SUMATERA:  SIMEULUE,2.824,96.085,30.0,7.3,,3.0,1.0,,,65.0,2.0,,3.0,,,994.0,3.0,3.0,1.0,,,65.0,2.0,,3.0,,,994.0,3.0,3.0,  SIMEULUE,5394.0288,0.1735,116.30575,1541.5999999999997,22.298315764573054,132.86647675834266,211668122.59247136
89,2002,8,24,20.0,1.0,18.3,,,EGYPT,EGYPT:  CAIRO,30.2,31.41,10.0,4.4,,,,,,,,,1.0,,,44.0,1.0,,,,,,,,1.0,,,44.0,1.0,1.0,  CAIRO,12533.0427,0.1475,74.733795,87.90000000000003,962.2948507786529,1436.8650263896577,28800522.5889543
90,2002,9,5,11.0,3.0,5.8,,,KYRGYZSTAN,KYRGYZSTAN,39.77,72.007,32.0,5.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,KYRGYZSTAN,3956.4462,0.1806,26.207748,260.5,40.44511823856525,41.28510834499162,10915328.51022399
91,2002,9,6,1.0,21.0,28.6,,,ITALY,ITALY:  SICILY:  PALERMO,38.381,13.701,5.0,6.0,,2.0,1.0,,,20.0,1.0,500.0,4.0,,,,2.0,2.0,1.0,,,20.0,1.0,500.0,4.0,,,,2.0,2.0,  PALERMO,35933.155,0.1887,193.11563,380.0,29.854908359394486,169.29856179728506,17176185.587143555
92,2002,10,29,10.0,2.0,21.5,,5487.0,ITALY,ITALY:  SICILY:  SANTA VENERINA,37.67,15.267,10.0,4.3,8.0,,,,,9.0,1.0,,1.0,,,,2.0,,,,,9.0,1.0,,1.0,,,,2.0,2.0,  SANTA VENERINA,35933.155,0.1887,193.11563,79.04999999999998,89.52882511670674,222.95372906665028,2206796.0103017045
93,2002,10,31,10.0,32.0,58.7,,,ITALY,"ITALY:  SAN GUILIANO DI PUGLIA, CAMPOBASSO",41.789,14.872,10.0,5.7,7.0,30.0,1.0,,,135.0,3.0,796.0,4.0,,,,4.0,30.0,1.0,,,135.0,3.0,796.0,4.0,,,,4.0,4.0, CAMPOBASSO,35933.155,0.1887,193.11563,308.30000000000007,51.36828272050754,131.98833576937787,19460360.225837074
94,2002,9,13,22.0,28.0,29.4,2399.0,,INDIA,"INDIA:  ANDAMAN ISLANDS:  RONGAT, DIGLIPUR,ARIEL BAY",13.036,93.068,21.0,6.5,,2.0,1.0,,,,,,1.0,40.0,1.0,,1.0,2.0,1.0,,,,,,2.0,40.0,1.0,,1.0,1.0,ARIEL BAY,3532.709,0.1773,369.4056,701.0,13.205082896247864,98.91031695207239,25937450.23497585
95,2002,9,22,23.0,53.0,14.6,,,UNITED KINGDOM,"UNITED KINGDOM:  MANSFIELD, DUDLEY",52.52,-2.15,9.0,4.8,6.0,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,, DUDLEY,34036.7474,0.1936,245.3424,123.29999999999998,243.24616508517212,245.92563809330238,14600851.059237456
96,2002,9,30,6.0,44.0,48.0,,,FRANCE,"FRANCE:  HENNEBONT, LANGUIDIC, LORIENT, TREMOREL",47.832,-3.207,10.0,4.2,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0, TREMOREL,38050.2053,0.2112,108.43215,70.20000000000002,34.76358506175145,50.66365967592435,666835.0886545163
97,2002,10,24,6.0,8.0,37.9,,,CONGO,"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI",-1.884,29.004,11.0,6.2,,2.0,1.0,,,,,,1.0,,2.0,,,2.0,1.0,,,,,,1.0,,2.0,,,, KIGALI,4425.3258,0.1039,9.754524,508.4000000000001,50.144078146741045,54.9031397647092,51608786.66940735
98,2002,11,1,22.0,9.0,29.2,,,PAKISTAN,PAKISTAN:  GILGIT,35.517,74.654,33.0,5.4,,11.0,1.0,,,40.0,1.0,,3.0,,3.0,,3.0,11.0,1.0,,,40.0,1.0,,3.0,,,1000.0,4.0,4.0,  GILGIT,5420.3986,0.1632,211.78757,236.60000000000008,71.24040156209033,73.70609029468959,15837596.152071426
99,2002,11,20,21.0,32.0,30.8,,,PAKISTAN,"PAKISTAN:  DASHKIN, DOIAN, MUSHKIN",35.414,74.515,33.0,6.3,,19.0,1.0,,,40.0,1.0,,3.0,100.0,2.0,100.0,2.0,19.0,1.0,,,40.0,1.0,,3.0,100.0,2.0,1256.0,4.0,4.0, MUSHKIN,5420.3986,0.1632,211.78757,572.5999999999999,95.4238330571242,106.80972460679449,124775440.71483114
100,2002,12,2,4.0,58.0,55.1,,,GREECE,"GREECE:  MEGALOPOLIS, VARTHOLOMION",37.747,21.087,10.0,5.7,,,,,,17.0,1.0,,2.0,8.0,1.0,100.0,2.0,,,,,17.0,1.0,,2.0,8.0,1.0,100.0,2.0,2.0, VARTHOLOMION,30881.3338,0.1747,86.08704,308.30000000000007,10.477368636125732,33.24772443635556,3969246.3341098726
101,2003,1,11,17.0,45.0,30.6,,,IRAN,"IRAN:  KAZERUN, NURABAD",29.59,51.474,33.0,5.2,,,,,,,2.0,,3.0,650.0,3.0,650.0,3.0,,,,,,2.0,,3.0,650.0,3.0,1350.0,4.0,4.0, NURABAD,14760.5775,0.123,41.882713,188.80000000000004,32.672668934929476,40.17588070315715,4594594.068974458
102,2003,7,3,14.0,59.0,32.2,,,IRAN,"IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ",35.476,60.784,41.0,5.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,90.0,2.0,2.0, BUTEHGAZ,14760.5775,0.123,41.882713,188.80000000000004,33.96881569858805,33.96881569858805,4776864.707613945
103,2003,7,10,17.0,6.0,37.6,,,IRAN,IRAN:  SOUTHERN: GAJJIABAD,28.355,54.169,10.0,5.8,7.0,1.0,1.0,,,25.0,1.0,21.6,3.0,3500.0,4.0,,,1.0,1.0,,,25.0,1.0,21.6,3.0,3500.0,4.0,,,, GAJJIABAD,14760.5775,0.123,41.882713,332.19999999999993,16.624926986303706,22.258360341437164,7296780.203850614
104,2003,12,11,16.0,28.0,17.3,,,IRAN,IRAN:  WESTERN:  MASJED-E- SOLEYMAN,31.953,49.209,33.0,5.0,,,0.0,,,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,5.0,1.0,,1.0,1.0,1.0,,,,  MASJED-E- SOLEYMAN,14760.5775,0.123,41.882713,141.0,45.67083462522596,45.6864566960051,3606214.772842467
105,2003,12,26,1.0,56.0,52.4,,,IRAN,"IRAN:  SOUTHEASTERN:  BAM, BARAVAT",28.995,58.311,10.0,6.6,9.0,31000.0,4.0,,,30000.0,4.0,500.0,4.0,,4.0,,4.0,31000.0,4.0,,,30000.0,4.0,500.0,4.0,,4.0,,,, BARAVAT,14760.5775,0.123,41.882713,765.1999999999998,10.442182916189697,12.865469132181028,24412163.35096784
106,2003,1,20,8.0,43.0,6.0,2401.0,,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL",-10.491,160.77,33.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,, SAN CRISTOBAL,2894.7985,,16.478243,1541.5999999999997,0.2398153785990847,8.02916899482903,2276462.110089906
107,2003,1,22,2.0,6.0,34.6,2402.0,,MEXICO,"MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO",18.77,-104.104,24.0,7.5,8.0,29.0,1.0,,,300.0,3.0,,3.0,2005.0,4.0,6615.0,4.0,29.0,1.0,,,300.0,3.0,,3.0,2005.0,4.0,6615.0,4.0,4.0, JALISCO,19140.1055,0.0601,52.691345,1888.0,12.015656390137668,47.69012176123983,171275972.44757837
108,2003,1,23,0.0,8.0,22.8,,,INDONESIA,INDONESIA:  SUMBAWA ISLAND:  DOMPU,-8.807,118.524,33.0,5.5,6.0,,,,,2.0,1.0,,2.0,,,500.0,3.0,,,,,2.0,1.0,,2.0,,,500.0,3.0,3.0,  DOMPU,5505.3027,0.1719,117.87244,260.5,13.271518179476589,84.09978140875606,3574829.4083419936
109,2003,3,21,11.0,38.0,20.0,,,INDONESIA,"INDONESIA:  JAVA:  CARACAS, CILIMUS, SAMPORA",-6.983,108.468,33.0,4.6,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,800.0,3.0,3.0, SAMPORA,5505.3027,0.1719,117.87244,105.59999999999997,564.9217238528986,805.5740996219138,24676345.819618464
110,2003,3,25,2.0,53.0,25.0,,,INDONESIA,INDONESIA:  FLORES:  REO,-8.294,120.743,33.0,6.5,,4.0,1.0,,,20.0,1.0,,1.0,,,,2.0,4.0,1.0,,,20.0,1.0,,1.0,,,,2.0,2.0,  REO,5505.3027,0.1719,117.87244,701.0,11.763632061197471,92.97201772785439,23106149.621868197
111,2003,5,26,19.0,23.0,27.9,,,INDONESIA,"INDONESIA:  MOROTAI, BEREBERE, DARUBA",2.354,128.855,31.0,7.0,,1.0,1.0,,,7.0,1.0,,1.0,28.0,1.0,20.0,1.0,1.0,1.0,,,7.0,1.0,,1.0,28.0,1.0,20.0,1.0,1.0, DARUBA,5505.3027,0.1719,117.87244,1022.0,9.635016972502989,68.64239133256972,40215105.95566463
112,2003,8,11,0.0,19.0,9.2,,,INDONESIA,INDONESIA:  HALMAHERA:  WASILE,1.142,128.152,10.0,6.0,,,,,,,,,2.0,,,200.0,3.0,,,,,,,,2.0,,,200.0,3.0,3.0,  WASILE,5505.3027,0.1719,117.87244,380.0,2.211977483079631,23.410030687817997,1274278.200429997
113,2003,12,5,23.0,41.0,27.4,,,INDONESIA,"INDONESIA:  FLORES, RUTENG",-8.137,120.524,33.0,4.9,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0, RUTENG,5505.3027,0.1719,117.87244,132.15000000000003,13.764384808743703,69.40794144754634,952068.7328359932
114,2003,1,26,19.0,57.0,3.2,,,ITALY,"ITALY:  SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA",43.883,11.96,7.0,4.7,7.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,1.0, BAGNO DI ROMAGNA,35531.2359,0.1792,194.18964,114.45000000000002,88.8222627983272,106.41662134702902,4556759.7260797825
115,2003,4,11,9.0,26.0,58.0,,,ITALY,ITALY: ALESSANDRIA,44.792,8.892,4.0,5.0,,,,,,2.0,1.0,561.0,4.0,,,,,,,,,2.0,2.0,561.0,4.0,,,,,, ALESSANDRIA,35531.2359,0.1792,194.18964,141.0,147.06018581957252,208.85678140399412,11612019.332499266
116,2003,9,14,21.0,42.0,51.8,,,ITALY,"ITALY:  LOIANO, MONGHIDORO, MONZUNO",44.329,11.45,10.0,5.3,7.0,,,,,,2.0,,1.0,,,10.0,1.0,,,,,,2.0,,1.0,,,10.0,1.0,1.0, MONZUNO,35531.2359,0.1792,194.18964,212.69999999999996,91.49918192336452,124.15714010166299,16371857.122365689
117,2003,1,27,5.0,26.0,23.0,,,TURKEY,"TURKEY:  SAGLAMTAS, PULUMUR",39.5,39.878,10.0,6.1,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,1.0,,,,2.0,2.0, PULUMUR,17657.5292,0.1273,86.88243,444.19999999999976,38.833103246493174,49.25879445461222,30518236.845560547
118,2003,4,10,0.0,40.0,15.1,,,TURKEY,"TURKEY:  IZMIR, SEFERIHISAR",38.221,26.958,10.0,5.7,,,,,,90.0,2.0,,2.0,,2.0,,2.0,,,,,90.0,2.0,,2.0,,2.0,,2.0,2.0, SEFERIHISAR,17657.5292,0.1273,86.88243,308.30000000000007,33.826440064026656,75.20267384493044,12794005.293216482
119,2003,5,1,0.0,27.0,4.7,,,TURKEY,TURKEY:  BINGOL,39.007,40.464,10.0,6.4,,177.0,3.0,,,521.0,3.0,,3.0,718.0,3.0,718.0,3.0,177.0,3.0,,,521.0,3.0,,3.0,718.0,3.0,2593.0,4.0,4.0,  BINGOL,17657.5292,0.1273,86.88243,636.8000000000002,40.481382269322,50.571588823751334,65395284.6545358
120,2003,7,26,1.0,0.0,57.6,,,TURKEY,TURKEY:  WESTERN:  BULDAN,38.111,28.887,10.0,4.5,,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,48.0,1.0,1.0,  BULDAN,17657.5292,0.1273,86.88243,96.75,51.22723973785603,51.284576879327794,1878605.3356666565
121,2003,7,26,8.0,36.0,49.1,,,TURKEY,TURKEY:  WESTERN:  BULDAN,38.019,28.927,10.0,5.4,,,,,,10.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,10.0,1.0,,1.0,1.0,1.0,,1.0,1.0,  BULDAN,17657.5292,0.1273,86.88243,236.60000000000008,56.69068902473026,66.81415515440885,12603020.458465833
122,2003,2,13,17.0,34.0,20.9,,,CHINA,CHINA:  N. XINJIANG:  URUMQI,43.897,85.923,24.0,5.3,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  URUMQI,6010.1115,0.1515,137.28638,212.69999999999996,26.451075546316652,42.797270015072996,4732864.4964268925
123,2003,2,24,2.0,3.0,41.4,,,CHINA,CHINA:  S. XINJIANG:  BACHU,39.61,77.23,11.0,6.3,,261.0,3.0,,,4000.0,4.0,,4.0,71000.0,4.0,,,261.0,3.0,,,4000.0,4.0,,4.0,71000.0,4.0,,,,  BACHU,6010.1115,0.1515,137.28638,572.5999999999999,14.194628335684364,18.861545121844216,18544557.9945265
124,2003,2,25,3.0,52.0,41.0,,,CHINA,CHINA:  S. XINJIANG:  BACHU,39.483,77.393,10.0,5.4,,5.0,1.0,,,,,,1.0,,,,,5.0,1.0,,,,,,1.0,,,,,,  BACHU,6010.1115,0.1515,137.28638,236.60000000000008,19.09108569227785,29.11737325088106,4244177.442421674
125,2003,4,17,0.0,48.0,38.5,,,CHINA,CHINA:  QINGHAI PROVINCE:  DELINGHA,37.529,96.476,14.0,6.4,,,,,,,,,1.0,45.0,1.0,45.0,1.0,,,,,,,,1.0,45.0,1.0,,,,  DELINGHA,6010.1115,0.1515,137.28638,636.8000000000002,3.6057012783375852,6.110935780242612,5829380.525103714
126,2003,5,4,15.0,44.0,35.5,,,CHINA,CHINA:  S. XINJIANG:  YOPURGA,39.43,77.219,10.0,5.8,,1.0,1.0,,,3.0,1.0,,3.0,1600.0,4.0,,,1.0,1.0,,,3.0,1.0,,3.0,1600.0,4.0,,,,  YOPURGA,6010.1115,0.1515,137.28638,332.19999999999993,13.179807766264922,18.4197496526782,5793434.920009306
127,2003,7,21,15.0,16.0,31.9,,,CHINA,CHINA:  YUNNAN PROVINCE,25.975,101.29,10.0,5.9,,16.0,1.0,,,584.0,3.0,75.0,4.0,264878.0,4.0,264878.0,4.0,16.0,1.0,,,584.0,3.0,75.0,4.0,264878.0,4.0,,,,  YUNNAN PROVINCE,6010.1115,0.1515,137.28638,356.1000000000001,80.39773810130679,80.95067792153793,40642744.96271071
128,2003,8,16,10.0,58.0,42.7,,,CHINA,"CHINA:  NEI MONGOL:  LINDONG, TIANSHAN",43.77,119.643,24.0,5.4,,4.0,1.0,,,1000.0,3.0,,3.0,7900.0,3.0,,,4.0,1.0,,,1000.0,3.0,,3.0,7900.0,4.0,,,, TIANSHAN,6010.1115,0.1515,137.28638,236.60000000000008,28.79953735963198,29.926637659603525,6388918.167398118
129,2003,8,18,9.0,3.0,3.5,,,CHINA,"CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI",29.573,95.605,33.0,5.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,NYINGCHI,6010.1115,0.1515,137.28638,260.5,10.827000915845492,12.300340518161484,2910752.5802177335
130,2003,10,16,12.0,28.0,9.0,,,CHINA,CHINA:  YUNNAN PROVINCE:  DAYAO,25.954,101.254,33.0,5.6,,3.0,1.0,,,32.0,1.0,,3.0,12000.0,4.0,12000.0,4.0,3.0,1.0,,,32.0,1.0,,3.0,12000.0,4.0,,,,  DAYAO,6010.1115,0.1515,137.28638,284.3999999999999,85.86556500933784,86.17166581640225,27604834.629287012
131,2003,10,25,12.0,41.0,35.2,,,CHINA,"CHINA:  GANSU PROVINCE:  MINLE, SHANDAN",38.4,100.951,10.0,5.8,,9.0,1.0,,,43.0,1.0,40.0,4.0,10000.0,4.0,,,9.0,1.0,,,43.0,1.0,40.0,4.0,10000.0,4.0,,,, SHANDAN,6010.1115,0.1515,137.28638,332.19999999999993,22.259199839017185,28.539168698316562,9784454.214036945
132,2003,11,13,2.0,35.0,10.3,,,CHINA,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN",34.712,103.834,10.0,5.1,,1.0,1.0,,,30.0,1.0,,1.0,10.0,1.0,,,1.0,1.0,,,30.0,1.0,,1.0,10.0,1.0,,,, MINXIAN,6010.1115,0.1515,137.28638,164.89999999999992,81.06539058783173,83.22644114527935,8694749.53288848
133,2003,11,14,18.0,49.0,46.5,,,CHINA,"CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG",27.372,103.971,33.0,5.6,,4.0,1.0,,,65.0,1.0,,2.0,600.0,3.0,600.0,3.0,4.0,1.0,,,65.0,1.0,,2.0,600.0,3.0,,,, ZHAOTONG,6010.1115,0.1515,137.28638,284.3999999999999,175.06290029506363,178.32443546590787,56280796.75295971
134,2003,11,26,13.0,38.0,57.8,,,CHINA,CHINA:  YUNNAN PROVINCE:  LUDIAN,27.283,103.753,33.0,4.7,,,,,,4.0,1.0,,4.0,2000.0,4.0,2000.0,4.0,,,,,4.0,1.0,,4.0,2000.0,4.0,,,,  LUDIAN,6010.1115,0.1515,137.28638,114.45000000000002,132.10340037274048,132.2158027090725,6837143.589691557
135,2003,12,1,1.0,38.0,31.9,,,CHINA,CHINA:  XINJIANG:  ZHAOSU,42.905,80.515,10.0,6.0,,11.0,1.0,,,47.0,1.0,,3.0,769.0,3.0,,,11.0,1.0,,,47.0,1.0,,3.0,769.0,3.0,,,,  ZHAOSU,6010.1115,0.1515,137.28638,380.0,11.05865865851235,14.684427099167067,6379076.660576264
136,2003,2,15,5.0,47.0,58.9,,,PHILIPPINES,PHILIPPINES: LUZON:  DIMASALANG,12.171,123.921,10.0,5.8,6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  DIMASALANG,6540.1453,0.1227,278.17297,332.19999999999993,60.94306733215441,224.75613024689807,26788683.164127782
137,2003,2,15,11.0,1.0,59.8,,,PHILIPPINES,"PHILIPPINES: MASBATE, DIMASALANG",12.168,124.079,10.0,6.3,6.0,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0,2.0, DIMASALANG,6540.1453,0.1227,278.17297,572.5999999999999,52.93625780938215,256.6178889751744,69158521.0788095
138,2003,11,18,17.0,14.0,22.6,,,PHILIPPINES,PHILIPPINES:  SAMAR:  CAN-AVID,12.025,125.416,35.0,6.5,7.0,1.0,1.0,,,21.0,1.0,,2.0,1.0,1.0,,3.0,1.0,1.0,,,21.0,1.0,,2.0,1.0,1.0,,3.0,3.0,  CAN-AVID,6540.1453,0.1227,278.17297,701.0,40.570881332964085,241.67832848861573,79632525.8803419
139,2003,2,22,20.0,41.0,3.4,,,FRANCE,"FRANCE:  BACCARAT, COLMAR, THANN; GERMANY:  EDIGEN",48.342,6.57,10.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  EDIGEN,38120.3028,0.2115,109.08135,141.0,84.94682011851577,84.98972146955161,6731355.919831427
140,2003,3,22,13.0,36.0,16.0,,,GERMANY,GERMANY:  ALBSTADT,48.21,9.0,6.0,4.7,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  ALBSTADT,36139.4924,0.1908,232.82523,114.45000000000002,190.9804443192517,194.62910261113305,9841031.31532672
141,2003,3,25,18.0,51.0,26.3,,,BHUTAN,BHUTAN:  PHUENTSHOLING,27.264,89.331,47.0,5.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,  PHUENTSHOLING,6817.737,0.1225,16.639618,260.5,193.21273461379636,194.24267856304687,52144252.817571364
142,2003,5,21,18.0,44.0,20.1,2403.0,,ALGERIA,"ALGERIA:  ALGIERS, BOUMERDES, REGHIA, THENIA",36.964,3.634,12.0,6.8,10.0,2287.0,4.0,800.0,3.0,11000.0,4.0,5000.0,4.0,19000.0,4.0,163000.0,4.0,2287.0,4.0,800.0,3.0,11000.0,4.0,5000.0,4.0,19000.0,4.0,163000.0,4.0,4.0, THENIA,12146.4112,0.1717,13.459013,893.5999999999999,26.196744577443205,39.68475636082559,83421961.30219324
143,2003,5,27,17.0,11.0,28.8,3618.0,,ALGERIA,"ALGERIA:  ALGIERS, BOUMERDES, REGHAIA",36.939,3.578,8.0,5.7,,9.0,1.0,,,200.0,3.0,,2.0,,3.0,,,9.0,1.0,,,200.0,3.0,,2.0,,3.0,,,, REGHAIA,12146.4112,0.1717,13.459013,308.30000000000007,43.916689404914536,93.92916016918402,16583381.086189777
144,2003,5,26,9.0,24.0,33.4,,,JAPAN,"JAPAN:  HONSHU:  IWATE, MIYAGI, YAMAGATA, AKITA",38.849,141.568,68.0,7.0,,,,,,143.0,3.0,233.0,4.0,,,720.0,3.0,,,,,143.0,3.0,233.0,4.0,,,720.0,3.0,3.0, AKITA,27886.8582,0.157,349.8007,1022.0,26.022692380798826,149.57738986175158,108561624.21037082
145,2003,7,25,15.0,13.0,7.7,,,JAPAN,"JAPAN:  HONSHU:  MIYAGI, IWATE",38.432,141.003,10.0,5.5,,,,,,569.0,3.0,411.0,4.0,,,1025.0,4.0,,,,,569.0,3.0,411.0,4.0,,,1025.0,4.0,4.0, IWATE,27886.8582,0.157,349.8007,260.5,56.65052635855178,126.20389002877529,15288844.053645954
